community_id,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,ts,uid,datetime,label_tactic,label_technique,label_binary,label_cve
1:uHrY2PKoRLl7RM5mKHE65qMKaDc=,S2,53.339028120040894,ShADTF,143.88.7.13,50063,143.88.7.11,631,false,false,0,517,6114,18,tcp,0,360,6,,1.753251953585353E9,C0BUeh1AJf3r4cvE9d,2025-07-23T06:25:53.585Z,Reconnaissance,T1595,True,none
1:pX4sXtqMnM8W4aTGcsV/omOhyOo=,SF,8.878707885742188E-4,ShADfFa,143.88.7.13,58189,143.88.7.10,80,false,false,0,372,588,4,tcp,503,667,3,http,1.753214078406392E9,C1yPGm11JldjgnqX7e,2025-07-22T19:54:38.406Z,Reconnaissance,T1595,True,none
1:f+MVj4gedNXvldx9jy1xM+jhbHg=,S2,53.739596128463745,ShADTF,143.88.7.13,33275,143.88.7.11,631,false,false,0,517,6114,18,tcp,0,360,6,,1.753214210616474E9,C3q5dG3Du78HYfV2w8,2025-07-22T19:56:50.616Z,Reconnaissance,T1595,True,none
1:FbJpt0QrMg3Dt5YXkA8gd6cHd3A=,RSTO,0.013772964477539062,SAhDagdFR,143.88.7.13,35931,143.88.7.11,631,false,false,1734,1296,1928,12,tcp,2591,3119,10,,1.75325470720493E9,C5GMAe16Hx7C0RD8vf,2025-07-23T07:11:47.204Z,Reconnaissance,T1595,True,none
1:wkDRDikbYVXzNnaShsLrkBdXa+Y=,SF,9.438991546630859E-4,ShADadfFh,143.88.7.13,53699,143.88.7.1,80,false,false,0,56537924,665,5,tcp,295,623,6,http,1.753205101209783E9,C5MdpqBzAKKzjlNkd,2025-07-22T17:25:01.209Z,Reconnaissance,T1595,True,none
1:R8xGSlKW7znBkeMajEPIa85BTf4=,S2,53.30298709869385,ShADTF,143.88.7.13,54705,143.88.7.11,631,false,false,0,517,6114,18,tcp,0,360,6,,1.753238725595115E9,C68uG72BaZuQ4TRLZc,2025-07-23T02:45:25.595Z,Reconnaissance,T1595,True,none
1:O3hvvo9K4NtNjXNhtmVdeNzsaJQ=,SF,0.022694110870361328,ShADadgfGFR,143.88.7.13,42097,143.88.7.11,631,false,false,743,1232,1904,13,tcp,1809,2389,11,ssl,1.753254723675478E9,C6ANOP19lyiXP8QPFg,2025-07-23T07:12:03.675Z,Reconnaissance,T1595,True,none
1:h8N6nC9im8T4W3auq0bj4MSNQPw=,S0,,S,143.88.5.10,63076,143.88.5.12,514,false,false,0,,44,1,tcp,,0,0,,1.753221977387801E9,C8UNPp1La6tul6QWp2,2025-07-22T22:06:17.387Z,Reconnaissance,T1595,True,none
1:IkQqVSdmh0EWCjVld+/DuQQJhfI=,SF,9.500980377197266E-4,ShADfFa,143.88.7.13,43327,143.88.7.10,80,false,false,0,331,547,4,tcp,489,653,3,http,1.753214099991781E9,CAFdRI1LkMQPunDNAj,2025-07-22T19:54:59.991Z,Reconnaissance,T1595,True,none
1:vcsuL/g7d8XTeGNVs/M+F6bDv/U=,SF,8.587837219238281E-4,ShADfFa,143.88.7.13,60305,143.88.7.10,80,false,false,0,375,591,4,tcp,503,667,3,http,1.753214079436113E9,CAMmI54oLIF5fJ0p78,2025-07-22T19:54:39.436Z,Reconnaissance,T1595,True,none
1:Ky9nK9QAaV1OBvIQVqaRG3zXzHo=,SF,0.00397801399230957,ShADadfF,143.88.7.13,57079,143.88.7.1,80,false,false,0,373,641,5,tcp,456,724,5,http,1.753205094507142E9,CAfnLx4sDHDaazPvQi,2025-07-22T17:24:54.507Z,Reconnaissance,T1595,True,none
1:Eyy6LG/3/4caS+vlKKSrrOLwees=,SF,0.010123968124389648,ShADadfFR,143.88.7.13,39921,143.88.7.11,631,false,false,0,1264,1936,13,tcp,1809,2389,11,ssl,1.753254817757308E9,CBHJqdQTWbV8cz5cb,2025-07-23T07:13:37.757Z,Reconnaissance,T1595,True,none
1:RS/IbQ5gTA8WmWcR/Cvh45ep92A=,S0,,S,143.88.5.10,56638,143.88.5.12,543,false,false,0,,44,1,tcp,,0,0,,1.753220878324939E9,CBxNsk2lWf5ZHaHQB3,2025-07-22T21:47:58.324Z,Reconnaissance,T1595,True,none
1:15+SATGHDcFCI0ZwCrC0V+M9Jpk=,SF,0.0015330314636230469,ShADadfF,143.88.7.13,34597,143.88.7.11,80,false,false,0,409,677,5,tcp,468,736,5,http,1.753254982306331E9,CCjMdn3KTgimIF6suh,2025-07-23T07:16:22.306Z,Reconnaissance,T1595,True,none
1:vExOHp4PPZWMdz+f4ZML+ra6r3k=,RSTR,0.009662151336669922,ShADdFar,143.88.7.13,34399,143.88.7.10,445,false,false,0,1210,1686,9,tcp,879,1291,8,"ntlm,gssapi",1.753212180959519E9,CDP5Y548z5K5fYodj,2025-07-22T19:23:00.959Z,Reconnaissance,T1595,True,none
1:+6/6vNBlC+/bT3wcfHPxrNOz1Aw=,SF,0.013276815414428711,SAhDadgFRRRf,143.88.7.13,33875,143.88.7.11,631,false,false,1253,1264,1976,14,tcp,2639,3271,12,ssl,1.75325479909786E9,CDRpTe1vDAKweMFPxd,2025-07-23T07:13:19.097Z,Reconnaissance,T1595,True,none
1:sN4/hW+T+ZzUEL0j4yPB/zGOOXM=,SF,0.002541065216064453,ShADdFgf,143.88.7.13,46557,143.88.7.10,80,false,false,1,325,645,6,tcp,1405,1569,3,http,1.753208155781496E9,CFRcMe4l9tkhbPg1G4,2025-07-22T18:15:55.781Z,Reconnaissance,T1595,True,none
1:nBMkyD5sYyDj+qsQUxzYcIfWAGY=,S2,53.69497299194336,ShADTF,143.88.7.13,38363,143.88.7.11,631,false,false,0,517,6114,18,tcp,0,360,6,,1.753235456597426E9,CFWAF24F1QiiHoDVIi,2025-07-23T01:50:56.597Z,Reconnaissance,T1595,True,none
1:QEkgSTnXP/94pCmS7dsyXt+kKfg=,SF,0.0012278556823730469,ShADadfF,143.88.7.13,47839,143.88.7.11,80,false,false,0,419,687,5,tcp,527,795,5,http,1.753255008765134E9,CFeU4o3Rd5J1PaM901,2025-07-23T07:16:48.765Z,Reconnaissance,T1595,True,none
1:x1kqcFN81oFZw7cJ3UJU50ZNs8c=,SF,8.718967437744141E-4,SADhadfF,143.88.7.13,42349,143.88.7.1,80,false,false,0,364,632,5,tcp,295,563,5,http,1.753205074256365E9,CFuw845wcJKTPxzi9,2025-07-22T17:24:34.256Z,Reconnaissance,T1595,True,none
1:pMStYsYIjWfXcMsIRS8vg1/0FBk=,SF,0.004583835601806641,ShADadfF,143.88.7.13,48037,143.88.7.1,80,false,false,0,335,603,5,tcp,418,686,5,http,1.753205068879044E9,CGDRts3YXGLGSJeC39,2025-07-22T17:24:28.879Z,Reconnaissance,T1595,True,none
1:lt2xvieTPj0owqS9H/6AjixfV44=,SH,,Q,143.88.5.10,44082,143.88.5.1,53,false,false,0,,60,1,tcp,,0,0,,1.753220885066081E9,CGxf7k3C7Y2dGpIIWd,2025-07-22T21:48:05.066Z,Reconnaissance,T1595,True,none
1:NH9KdTxXisiEPPe+H9JVrd04O/k=,SF,0.020101070404052734,ShADadgfFR,143.88.7.13,54199,143.88.7.11,631,false,false,826,1264,1936,13,tcp,1825,2405,11,ssl,1.75325463213933E9,CHAq2q4NHVCAyO9rS1,2025-07-23T07:10:32.139Z,Reconnaissance,T1595,True,none
1:ezL9d3YOyRTRhaQbv0pS0mjm2kw=,S0,,S,143.88.7.13,40468,143.88.7.1,19,false,false,0,,60,1,tcp,,0,0,,1.753204476201905E9,CHJypDW4PQYxdXPM,2025-07-22T17:14:36.201Z,Reconnaissance,T1595,True,none
1:VyENZYrmCOkiVhoV+u9nMVYVubc=,SF,0.0012180805206298828,ShADfFa,143.88.7.13,51433,143.88.7.10,80,false,false,0,397,665,5,tcp,1424,1588,3,http,1.753214086391494E9,CHkX0jQGHIlbrEUo5,2025-07-22T19:54:46.391Z,Reconnaissance,T1595,True,none
1:o9nUsKzPL5abyrSkJ6rw4xxWg2Y=,S2,52.459450006484985,ShADTF,143.88.7.13,48391,143.88.7.11,631,false,false,0,517,6114,18,tcp,0,360,6,,1.753228023602689E9,CHu09d22K94lh5Nt1d,2025-07-22T23:47:03.602Z,Reconnaissance,T1595,True,none
1:b+5QwltHALYV/ofXNSwS9j+L2SU=,SF,0.0016009807586669922,ShADfFa,143.88.7.13,58685,143.88.7.10,80,false,false,0,353,569,4,tcp,489,653,3,http,1.753214108601313E9,CIWAwTBkZUalSazue,2025-07-22T19:55:08.601Z,Reconnaissance,T1595,True,none
1:kWzki4kfGYvRIYOACZPQdi65/6k=,SF,9.360313415527344E-4,ShADfFa,143.88.7.13,40219,143.88.7.10,80,false,false,0,393,609,4,tcp,503,667,3,http,1.753214085690252E9,CIrivy1V1tHpnpqq65,2025-07-22T19:54:45.690Z,Reconnaissance,T1595,True,none
1:VKbTDgYQpSVpa30lKv/Q9O0EUq0=,SF,0.0012829303741455078,ShADfFa,143.88.7.13,52553,143.88.7.10,80,false,false,0,335,603,5,tcp,1424,1588,3,http,1.753214101086915E9,CKiCTq2B6hQhokhsAc,2025-07-22T19:55:01.086Z,Reconnaissance,T1595,True,none
1:Pfn6vygJ/MvDxPmwTfr9nTwxOXI=,SF,0.0013120174407958984,ShADfFa,143.88.7.13,46903,143.88.7.10,80,false,false,0,314,582,5,tcp,1424,1588,3,http,1.753214072284272E9,CMHWt33vsDd3Yk58D3,2025-07-22T19:54:32.284Z,Reconnaissance,T1595,True,none
1:Ojnys7jfFzgFqPAsA5Y3EAeul2s=,S0,,S,143.88.5.10,56640,143.88.5.1,135,false,false,0,,44,1,tcp,,0,0,,1.753220867856856E9,CN9pa93MPnm5VQGAZi,2025-07-22T21:47:47.856Z,Reconnaissance,T1595,True,none
1:LvZiASzGZfAg3NqByN2kpZ7xacs=,SF,9.410381317138672E-4,ShADfFa,143.88.7.13,52005,143.88.7.10,80,false,false,0,327,543,4,tcp,489,653,3,http,1.753214093610396E9,COHrgF24IYEjq6SuQ3,2025-07-22T19:54:53.610Z,Reconnaissance,T1595,True,none
1:Uh4fW5PWVOzjMiaM7DGNmtq35fg=,SF,0.0018129348754882812,^hSADadfF,143.88.7.13,58779,143.88.7.11,80,false,false,0,405,673,5,tcp,483,751,5,http,1.753255002295998E9,COhpAx15TbAzuoOXEd,2025-07-23T07:16:42.295Z,Reconnaissance,T1595,True,none
1:AxiCwyAePQDTpfUwqyh+vkEh9dw=,SF,8.440017700195312E-4,ShADfFa,143.88.7.13,51481,143.88.7.10,80,false,false,0,353,569,4,tcp,489,653,3,http,1.753214090482477E9,CPC3xH32fYDT6TOVDe,2025-07-22T19:54:50.482Z,Reconnaissance,T1595,True,none
1:u3HUZ2IGK+bcwnjfBX0/33syMdA=,SF,8.149147033691406E-4,ShADfFa,143.88.7.13,52601,143.88.7.10,80,false,false,0,436,652,4,tcp,503,667,3,http,1.753214081993652E9,CQWyiJ346tVDukoKji,2025-07-22T19:54:41.993Z,Reconnaissance,T1595,True,none
1:6iL2RZft1GhrGw0TQuOnlaKydYQ=,SF,0.0025191307067871094,ShADadfFR,143.88.7.13,44041,143.88.7.1,443,false,false,0,966,1586,12,tcp,2247,2931,13,ssl,1.753204962886478E9,CR0Pfz3XU9MqubfLJ1,2025-07-22T17:22:42.886Z,Reconnaissance,T1595,True,none
1:1bpYI6gzpav+ZFvXrNZRKhAkgHI=,SF,0.011447906494140625,SAhDagdfFR,143.88.7.13,34077,143.88.7.11,631,false,false,86,1264,1936,13,tcp,2223,2855,12,,1.753254792312905E9,CSdu081qXsZ0jxPyW6,2025-07-23T07:13:12.312Z,Reconnaissance,T1595,True,none
1:fXTAglAULrGmjWIa/Y0rrliuwEA=,SF,0.0014178752899169922,ShADadfF,143.88.7.13,60377,143.88.7.11,80,false,false,0,351,619,5,tcp,481,749,5,http,1.753254993236694E9,CSnN803HgBcoOZz9Yk,2025-07-23T07:16:33.236Z,Reconnaissance,T1595,True,none
1:ihwohJy8CvagwPwXP484UoGIbCs=,SF,8.590221405029297E-4,ShADadfF,143.88.7.13,42411,143.88.7.1,80,false,false,0,399,667,5,tcp,295,563,5,http,1.753205073583382E9,CT06i71YYW0yMswbC9,2025-07-22T17:24:33.583Z,Reconnaissance,T1595,True,none
1:pCu+p4Fxii9A8Wfm2t9jtJWUdbQ=,SF,0.0055539608001708984,ShADadfFR,143.88.7.13,37839,143.88.7.1,443,false,false,0,987,1555,11,tcp,2253,2937,13,ssl,1.753204980487229E9,CU7CCC3ErsQQHw4b4b,2025-07-22T17:23:00.487Z,Reconnaissance,T1595,True,none
1:nI3ZWkZQclvOiX7u/moTPX2BUdA=,S2,53.71502995491028,SAhDTF,143.88.7.13,49797,143.88.7.11,631,false,false,0,517,6114,18,tcp,0,360,6,,1.753227350603339E9,CUfh8L1PxafqJRmu8j,2025-07-22T23:35:50.603Z,Reconnaissance,T1595,True,none
1:J3VkiRUm/0hw/ysRjV70IwS7mjw=,SF,0.001216888427734375,ShADfFa,143.88.7.13,49183,143.88.7.10,80,false,false,0,391,659,5,tcp,1424,1588,3,http,1.75321413040435E9,CVOi4E4SoOLllRsFWk,2025-07-22T19:55:30.404Z,Reconnaissance,T1595,True,none
1:HTTuh7Fc3gIC03W79B7QZ8wLo04=,SF,0.0010008811950683594,ShADfFa,143.88.7.13,50623,143.88.7.10,80,false,false,0,355,571,4,tcp,503,667,3,http,1.753214076880028E9,CXR1iV3HoF6MZoTsi4,2025-07-22T19:54:36.880Z,Reconnaissance,T1595,True,none
1:RsY2dOYD6M7wnjJXQ3P3Mlj7QCc=,SF,0.0010199546813964844,ShADadfF,143.88.7.13,45379,143.88.7.1,80,false,false,0,349,617,5,tcp,432,700,5,http,1.75320509493555E9,CZVUXT16eqIayB6BOh,2025-07-22T17:24:54.935Z,Reconnaissance,T1595,True,none
1:7i6y5Q5sfeZG0qonR1uKp/DlViI=,S2,52.55514597892761,SAhDTF,143.88.7.13,51973,143.88.7.11,631,false,false,0,517,6114,18,tcp,0,360,6,,1.753217531606614E9,CaH2pA2IQbB2lZynP7,2025-07-22T20:52:11.606Z,Reconnaissance,T1595,True,none
1:xMDuwufngOGdVazyJbBc4pcEafw=,SF,0.0014829635620117188,ShADfFa,143.88.7.13,60147,143.88.7.10,80,false,false,0,390,658,5,tcp,1424,1588,3,http,1.753214115780384E9,CasFe53poieSKarqV3,2025-07-22T19:55:15.780Z,Reconnaissance,T1595,True,none
1:l9dpqHQPQKJY7421FTDSBfq3U78=,S2,52.17496180534363,ShADTF,143.88.7.13,60719,143.88.7.11,631,false,false,0,517,6114,18,tcp,0,360,6,,1.753207148638364E9,CbZKLo41cF3GBRsXv3,2025-07-22T17:59:08.638Z,Reconnaissance,T1595,True,none
1:oxjIe0nekLHhdQ2Z+5QRt1sCf1I=,SF,9.789466857910156E-4,ShADfFa,143.88.7.13,60313,143.88.7.10,80,false,false,0,314,530,4,tcp,503,667,3,http,1.753214070096595E9,CblLX64LMvwg5lB6Hl,2025-07-22T19:54:30.096Z,Reconnaissance,T1595,True,none
1:bOEbXGF5Owb2XeehrRVJGcOHdpA=,SF,9.100437164306641E-4,ShADfFa,143.88.7.13,36523,143.88.7.10,80,false,false,0,410,626,4,tcp,503,667,3,http,1.753214104420749E9,CcrBol3xL103hwSrNj,2025-07-22T19:55:04.420Z,Reconnaissance,T1595,True,none
1:Q4jgYXok2c3RJ2tuNgbVQV7zYSw=,SF,7.929801940917969E-4,^hSADadfF,143.88.7.13,45801,143.88.7.11,80,false,false,0,337,605,5,tcp,494,762,5,http,1.753255007326165E9,CdGs1J1kMBySK8o1c1,2025-07-23T07:16:47.326Z,Reconnaissance,T1595,True,none
1:QaG4aAqT4kGb1R3H9a/uhPejFAk=,SF,0.0010080337524414062,ShADfFa,143.88.7.13,41131,143.88.7.10,80,false,false,0,350,566,4,tcp,489,653,3,http,1.753214110091225E9,Cj4VEz14SjrVrhcMX7,2025-07-22T19:55:10.091Z,Reconnaissance,T1595,True,none
1:K79hkEx4vgBd/vGQjKMUW5SRQfs=,SF,0.01029515266418457,ShADadfFR,143.88.7.13,54239,143.88.7.11,631,false,false,0,1232,1904,13,tcp,1921,2501,11,ssl,1.753204822269101E9,Ck5Zgu48LCfjWcdID3,2025-07-22T17:20:22.269Z,Reconnaissance,T1595,True,none
1:l1T/xmdsy5wyhpO3QFby86YdsNs=,SF,0.009369850158691406,ShADadfFR,143.88.7.13,56097,143.88.7.1,443,false,false,0,969,1589,12,tcp,2247,2931,13,ssl,1.753204964967179E9,CkIO9z4pDoa8qo50ec,2025-07-22T17:22:44.967Z,Reconnaissance,T1595,True,none
1:1OzLBMLo3Fegsq6ryMHkiwF02aQ=,SF,0.0010600090026855469,ShADadfF,143.88.7.13,45495,143.88.7.11,80,false,false,0,339,607,5,tcp,499,767,5,http,1.753255007213877E9,CkSLAmBac1E9TjNX5,2025-07-23T07:16:47.213Z,Reconnaissance,T1595,True,none
1:nicKfIM7I1eytCwvTln/MApQkpg=,SF,9.081363677978516E-4,ShADadfF,143.88.7.13,56139,143.88.7.1,80,false,false,0,364,632,5,tcp,295,563,5,http,1.75320509528733E9,CmX1mB3i4gxKXCTU4f,2025-07-22T17:24:55.287Z,Reconnaissance,T1595,True,none
1:MRy5pPHbs0b0hdLCQqVdebd3n4I=,SF,0.016616106033325195,^hSAaDdfFR,143.88.7.13,47751,143.88.7.11,631,false,false,0,1232,1904,13,tcp,1953,2533,11,,1.753254636297344E9,CmhwvZ2IqB3IsC2IG8,2025-07-23T07:10:36.297Z,Reconnaissance,T1595,True,none
1:R2+UuGSgECom9OKxpFCxklG8q94=,SF,9.2315673828125E-4,ShADfFa,143.88.7.13,34019,143.88.7.10,80,false,false,0,375,591,4,tcp,503,667,3,http,1.753214093692824E9,CmjM1vImYb8f1Qo7j,2025-07-22T19:54:53.692Z,Reconnaissance,T1595,True,none
1:vrgvtItCNTsfy7P9N30QK/GsO64=,RSTR,2.779960632324219E-4,SADarF,143.88.7.13,49125,143.88.7.10,445,false,false,0,88,356,5,tcp,0,92,2,,1.753217149359402E9,CpFw9r1mkHD2ZjfGNh,2025-07-22T20:45:49.359Z,Reconnaissance,T1595,True,none
1:MXC03q/SKJnEoTtBMbugonfimys=,SF,0.024750947952270508,ShADadgfFR,143.88.7.13,46159,143.88.7.11,631,false,false,742,1296,1968,13,tcp,2033,2613,11,ssl,1.753254787832809E9,CqoNmm4p0DfFERwDK9,2025-07-23T07:13:07.832Z,Reconnaissance,T1595,True,none
1:cVnsY8xb5Ep2wwtWuDhweDQ2yK0=,SF,0.0010249614715576172,ShADadfF,143.88.7.13,41483,143.88.7.1,80,false,false,0,351,619,5,tcp,434,702,5,http,1.753205079503313E9,CsjAaX3EXhubeo7zZ2,2025-07-22T17:24:39.503Z,Reconnaissance,T1595,True,none
1:kADWP+WmnvAKKsb2rOvo8Wd/Qsk=,SF,0.002357959747314453,ShADadfFR,143.88.7.13,55783,143.88.7.1,443,false,false,0,972,1592,12,tcp,2253,2937,13,ssl,1.753205030971653E9,Cta2Sj2tv2xO2NCug8,2025-07-22T17:23:50.971Z,Reconnaissance,T1595,True,none
1:CRy08arAqsYCht2AJwQ+OkI5gsI=,SF,0.008800029754638672,ShADadfFR,143.88.7.13,54753,143.88.7.11,631,false,false,0,1216,1888,13,tcp,1841,2421,11,ssl,1.753204729176424E9,Ctpgwo16JkvT3sqGw5,2025-07-22T17:18:49.176Z,Reconnaissance,T1595,True,none
1:bCej7odn1gnUHH2avFF9vNYZMKQ=,SF,0.008473873138427734,ShADadfFR,143.88.7.13,40275,143.88.7.11,631,false,false,0,1216,1836,12,tcp,1793,2373,11,ssl,1.75320479112466E9,Ctx60P2prLTwOWYhok,2025-07-22T17:19:51.124Z,Reconnaissance,T1595,True,none
1:OSBqwVC2TCqP4ZlO0pJGKvgCJfc=,SF,0.0012061595916748047,ShADfFa,143.88.7.13,50955,143.88.7.10,80,false,false,0,352,620,5,tcp,1424,1588,3,http,1.753214086227876E9,CvbDUgmgW4FeTIZ7j,2025-07-22T19:54:46.227Z,Reconnaissance,T1595,True,none
1:2pPZikA7615+0Tqh0q5HTBlRTog=,SF,8.978843688964844E-4,ShADfFa,143.88.7.13,43701,143.88.7.10,80,false,false,0,370,586,4,tcp,503,667,3,http,1.753214079564151E9,CvtQrNvv7Bf3Vjy6a,2025-07-22T19:54:39.564Z,Reconnaissance,T1595,True,none
1:Obt4r4DS0EP4gtH+lV5alQYtdSc=,SF,0.0025148391723632812,ShADadfFR,143.88.7.13,38051,143.88.7.1,443,false,false,0,967,1587,12,tcp,2253,2937,13,ssl,1.753205060065493E9,CwPeGo1YzKqwOcMT1g,2025-07-22T17:24:20.065Z,Reconnaissance,T1595,True,none
1:b7hGw11ulmaEu5UdLj3SY5prxT8=,SF,0.0012049674987792969,ShADfFa,143.88.7.13,53267,143.88.7.10,80,false,false,0,316,584,5,tcp,1424,1588,3,http,1.753214097283541E9,Cwnl5U3HJe6znrX6Ke,2025-07-22T19:54:57.283Z,Reconnaissance,T1595,True,none
1:url/UPdiQgsg+01TFamPEcjQDaU=,SF,0.013755083084106445,ShADadfFR,143.88.7.13,33761,143.88.7.11,631,false,false,0,1216,1888,13,tcp,2001,2581,11,ssl,1.753204814367802E9,CxJ4Nc493uNJP1Lrv9,2025-07-22T17:20:14.367Z,Reconnaissance,T1595,True,none
1:L+4XXobVu+oWqhOEbFeHjkbt0J8=,SF,9.210109710693359E-4,ShADfFa,143.88.7.13,56283,143.88.7.10,80,false,false,0,375,591,4,tcp,503,667,3,http,1.753214085458419E9,CxKLrZ1v7zjkCmgat,2025-07-22T19:54:45.458Z,Reconnaissance,T1595,True,none
1:U9ZDV1H8JsDwNjhp2gXY2/rC1OQ=,SF,9.598731994628906E-4,ShADfFa,143.88.7.13,38615,143.88.7.10,80,false,false,0,320,536,4,tcp,503,667,3,http,1.753214071794126E9,CxTqPA2w3vHmnStdol,2025-07-22T19:54:31.794Z,Reconnaissance,T1595,True,none
1:Pc4sRoS/aq8Ejn6ICvZlsUe6/gE=,SF,9.341239929199219E-4,ShADfFa,143.88.7.13,55649,143.88.7.10,80,false,false,0,332,548,4,tcp,503,667,3,http,1.753214098792368E9,Cy7sx24gwbre4jlc7f,2025-07-22T19:54:58.792Z,Reconnaissance,T1595,True,none
1:0W2+XBZi69q2LNspWD2aho6dni8=,SF,0.014445066452026367,ShAaGDdfFR,143.88.7.13,46881,143.88.7.11,631,false,false,517,1296,1968,13,tcp,1985,2565,11,,1.753254703402521E9,Cz59Sp2Sx1E3VSuRJ1,2025-07-23T07:11:43.402Z,Reconnaissance,T1595,True,none
1:fgI4MTld0dqICtwFg7OD4RSHrcs=,SF,0.0010039806365966797,ShADadfF,143.88.7.13,38133,143.88.7.1,80,false,false,0,398,666,5,tcp,373,641,5,http,1.753204810766748E9,Cz6cxXeFEqieElW3e,2025-07-22T17:20:10.766Z,Reconnaissance,T1595,True,none
1:JgVhpd4nsUOxQ455vNrbfoTF1J0=,SF,0.0038390159606933594,ShADadFf,143.88.7.13,35693,143.88.7.1,80,false,false,0,328,648,6,tcp,411,679,5,http,1.753204986752986E9,CzEfCC326dpB7fgcEb,2025-07-22T17:23:06.752Z,Reconnaissance,T1595,True,none
1:qdboFwp3RIsDRFroCuYlYknFa7Y=,RSTO,0.0498049259185791,ShADadgFRR,143.88.7.13,33689,143.88.7.11,631,false,false,3711,1701,2517,16,tcp,7321,8369,20,ssl,1.753254626566461E9,C0MTua3w4M5sf7uuW1,2025-07-23T07:10:26.566Z,Reconnaissance,T1595,True,none
1:p4v96lnTLAOjbpiRZ6eyTNHOvzQ=,SF,9.911060333251953E-4,ShADfFa,143.88.7.13,33983,143.88.7.10,80,false,false,0,365,581,4,tcp,489,653,3,http,1.753214106983173E9,C23LPW1gHy6yzQkplc,2025-07-22T19:55:06.983Z,Reconnaissance,T1595,True,none
1:+ehlpu/0ZozrARQ8PxdIBTBpctY=,SF,0.0010421276092529297,SAhDadfF,143.88.7.13,35489,143.88.7.1,80,false,false,0,357,625,5,tcp,295,563,5,http,1.75320509072909E9,C2XRTM283BMx9qSH13,2025-07-22T17:24:50.729Z,Reconnaissance,T1595,True,none
1:TkDLTvETSy3Kzxo4bv/GzJxXFi0=,S2,52.37164115905762,ShADTF,143.88.7.13,44453,143.88.7.11,631,false,false,0,517,6114,18,tcp,0,360,6,,1.753215774611414E9,C2weiA3dmEEZT0pRQ9,2025-07-22T20:22:54.611Z,Reconnaissance,T1595,True,none
1:C4Z5zwfwjKEBoA6pyQLFfQiZn8E=,SF,0.0028531551361083984,ShADadfFR,143.88.7.13,42223,143.88.7.1,443,false,false,0,970,1590,12,tcp,2247,2931,13,ssl,1.753204991208695E9,C30Eg32AhT5BDoPkkc,2025-07-22T17:23:11.208Z,Reconnaissance,T1595,True,none
1:i3cKvd1Dq1A1rXoTfv6jfq6z2qQ=,RSTO,0.009614944458007812,ShAaGDdFR,143.88.7.13,57295,143.88.7.11,631,false,false,517,1232,1864,12,tcp,1953,2429,9,,1.753254634935525E9,C3GRiP1vcLO0DRHo7e,2025-07-23T07:10:34.935Z,Reconnaissance,T1595,True,none
1:nb4NJSPlGWvmiD1Ome1a/tGPC2I=,SF,0.017056941986083984,ShADadfFR,143.88.7.13,49649,143.88.7.11,631,false,false,0,1264,1936,13,tcp,1953,2533,11,ssl,1.753204823621861E9,C4D3e53BEphqCZmzne,2025-07-22T17:20:23.621Z,Reconnaissance,T1595,True,none
1:lTqollF0+OVnWzvB/m4WChvRe7M=,SF,0.0010790824890136719,SADhadfF,143.88.7.13,54095,143.88.7.11,80,false,false,0,331,599,5,tcp,476,744,5,http,1.753254959493744E9,C4FHdi42TBtER2dLz3,2025-07-23T07:15:59.493Z,Reconnaissance,T1595,True,none
1:G0/VU8yAignZKLBD8hmK9JIAeIk=,SF,0.0016951560974121094,ShADadfF,143.88.7.13,42995,143.88.7.11,80,false,false,0,357,625,5,tcp,493,761,5,http,1.753254974309877E9,C4UDHt1bdy9Nc1Bwdi,2025-07-23T07:16:14.309Z,Reconnaissance,T1595,True,none
1:Y+KQmALL7h3eSCzWaWdFO9VAkI8=,SF,9.951591491699219E-4,ShADadfGF,143.88.7.13,51881,143.88.7.1,80,false,false,1,310,578,5,tcp,295,563,5,http,1.753205066088358E9,C59rej2KrLMxIX75z6,2025-07-22T17:24:26.088Z,Reconnaissance,T1595,True,none
1:q6O2uPoGsLqHcJyrqkSdzEdglQU=,SF,9.720325469970703E-4,ShADfFa,143.88.7.13,54267,143.88.7.10,80,false,false,0,355,571,4,tcp,503,667,3,http,1.753214126844425E9,C5SyRgefXFmGXhCtg,2025-07-22T19:55:26.844Z,Reconnaissance,T1595,True,none
1:uIxq6yX/e4fPdAlv/FKe2t2l9OU=,SF,0.0012221336364746094,SADhadfF,143.88.7.13,35119,143.88.7.11,80,false,false,0,383,651,5,tcp,513,781,5,http,1.753255008828069E9,C5TY9vSUkrilBk6Qe,2025-07-23T07:16:48.828Z,Reconnaissance,T1595,True,none
1:ao/G4BepFM3GdNhQ58oqqKiUBLs=,SF,0.0010139942169189453,ShADadfF,143.88.7.13,57547,143.88.7.1,80,false,false,0,350,618,5,tcp,295,563,5,http,1.753205069463371E9,C5aidY3pvVp5dIip7f,2025-07-22T17:24:29.463Z,Reconnaissance,T1595,True,none
1:siWFA6KLPa76pICxtTTLjp2rjzQ=,S2,54.8673369884491,ShADTF,143.88.7.13,59597,143.88.7.11,631,false,false,0,517,6114,18,tcp,0,360,6,,1.753219462605084E9,C6TUmE2p4uBbeOzO8f,2025-07-22T21:24:22.605Z,Reconnaissance,T1595,True,none
