community_id,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,ts,uid,datetime,label_tactic,label_technique,label_binary,label_cve
1:zPJ+Zc1RktEh0oDIX9ODv5V7bMw=,S0,,S,143.88.5.13,44222,143.88.5.12,898,false,false,0,,60,1,tcp,,0,0,,1.750461969788216E9,CH3HKTqn2mB3z5SO6,2025-06-20T23:26:09.788Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:WDwJa6DWpciI/gAwfOl/nuRhn1w=,S0,,S,143.88.2.10,39522,143.88.2.1,900,false,false,0,,60,1,tcp,,0,0,,1.750449890827466E9,CpGZ1040rnyJ9tZnab,2025-06-20T20:04:50.827Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:Pekmy/KwwL6n63GrerA7HKGD3M4=,REJ,7.891654968261719E-5,Sr,143.88.5.13,39012,143.88.5.11,109,false,false,0,0,60,1,tcp,0,40,1,,1.750461784797769E9,CrUxYj1tFv5HgSWkE7,2025-06-20T23:23:04.797Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:BaDVhAMjOExtmy7xamVxgwuzVX0=,S0,,S,143.88.5.13,34020,143.88.5.12,667,false,false,0,,60,1,tcp,,0,0,,1.750461964581216E9,Cacu253iBt2Og3Rvbi,2025-06-20T23:26:04.581Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:EWH9q4UvC3HNn6YUdiopcmX60Fc=,SF,0.17706918716430664,ShADfFa,143.88.5.13,32994,143.88.5.11,80,false,false,0,154,422,5,tcp,1424,1588,3,http,1.750462137311097E9,CmKisG2LMP5bIPH9e3,2025-06-20T23:28:57.311Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:w+ZcDI3XKT/7KHGuCOz+hHXkM8k=,S0,,S,143.88.2.10,34942,143.88.2.1,481,false,false,0,,60,1,tcp,,0,0,,1.750449890711648E9,CuSwfn4kg0M3Njv3B8,2025-06-20T20:04:50.711Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:yecXvNbe4mr3KJcPUL7MTCToGlA=,REJ,4.7206878662109375E-5,Sr,143.88.2.10,8888,143.88.2.14,481,false,false,0,0,44,1,tcp,0,40,1,,1.750454466008412E9,Cv9azx3j0maIPCdAdk,2025-06-20T21:21:06.008Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:xLjhnj06rteB2stTmmybJQDshbk=,REJ,5.507469177246094E-5,Sr,143.88.5.13,49852,143.88.5.11,37,false,false,0,0,60,1,tcp,0,40,1,,1.750461784798589E9,CNXiLX1qnKy3VGZz7b,2025-06-20T23:23:04.798Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:2kaeSCK7rv6/te/P4GDvVJS7cEM=,REJ,5.888938903808594E-5,Sr,143.88.2.10,51496,143.88.2.14,513,false,false,0,0,60,1,tcp,0,40,1,,1.750460577872492E9,CtERtk2G74MrqBdAj3,2025-06-20T23:02:57.872Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:KHu+6z3nh+TSkaFxdPUjLVqeCJI=,S0,,S,143.88.5.13,58034,143.88.5.1,3,false,false,0,,60,1,tcp,,0,0,,1.750461960976104E9,CS6UqZ2TkQjTK0iy6,2025-06-20T23:26:00.976Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:s91Suw0hvLP5a6d9cM2F6FJrIq8=,S0,,S,143.88.5.13,58792,143.88.5.1,306,false,false,0,,60,1,tcp,,0,0,,1.750461970088774E9,CVEDuG4xKVeDKJQedc,2025-06-20T23:26:10.088Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:L8/vUxkePQHjCoZXnpaWJAbaxz4=,S0,,S,143.88.5.13,35432,143.88.5.1,563,false,false,0,,60,1,tcp,,0,0,,1.750461791752031E9,CprKom14mM1GecMUe3,2025-06-20T23:23:11.752Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:fr1P1j3ZxAqZqS72UfBR+OJToDQ=,S0,,S,143.88.2.10,38686,143.88.2.1,722,false,false,0,,60,1,tcp,,0,0,,1.750449891414628E9,CvpH6K3dsc2vl22gU9,2025-06-20T20:04:51.414Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:7DUYf9kCXpJMhr0GoMDKSI+C1Rc=,S0,,S,143.88.5.13,44622,143.88.5.12,143,false,false,0,,60,1,tcp,,0,0,,1.750461957667943E9,CBHRSj37btikodcLz1,2025-06-20T23:25:57.667Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:FH+P5dbRZvAHvO61gyJZF6HbaiE=,S0,,S,143.88.5.13,47574,143.88.5.12,222,false,false,0,,60,1,tcp,,0,0,,1.750461964791077E9,CvvtEf3XdIRihDp5dd,2025-06-20T23:26:04.791Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:aDe0hIZDu25oSd9syNMOlhn5Oe0=,RSTO,8.771419525146484E-4,ShAR,143.88.5.13,41658,143.88.5.1,443,false,false,0,0,164,3,tcp,0,60,1,,1.75046196458073E9,CP1JM72ZHgmoVcIIya,2025-06-20T23:26:04.580Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:izOob51DwLxnMkkb+Z0DtGnQdQ8=,S0,,S,143.88.5.13,57712,143.88.5.1,179,false,false,0,,60,1,tcp,,0,0,,1.750461789763225E9,CVDPBy0BqIQKBGx7k,2025-06-20T23:23:09.763Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:dleB0gii0ogTBE1zlMU3csWh+ws=,REJ,3.695487976074219E-5,Sr,143.88.5.13,58276,143.88.5.10,259,false,false,0,0,60,1,tcp,0,40,1,,1.750461784788134E9,Clc97XiGbHynK7sB4,2025-06-20T23:23:04.788Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:wjRka9n2Kf16U4UiyVURsn0ceDs=,S0,,S,143.88.5.13,54814,143.88.5.12,514,false,false,0,,60,1,tcp,,0,0,,1.750461960975397E9,CyBfewBQBUEUxsqg7,2025-06-20T23:26:00.975Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:pVA1M56HBO45A8m/I759CMb3pGU=,S0,,S,143.88.5.13,57818,143.88.5.1,880,false,false,0,,60,1,tcp,,0,0,,1.750461790968393E9,CtW2BA2MauVLxpqMN7,2025-06-20T23:23:10.968Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:m3GtSCJ1A+4iU1pvjQwoZCJrkUk=,SF,0.403548002243042,ShAdDaFf,143.88.5.13,46272,143.88.5.12,22,false,false,0,699,1279,11,tcp,2068,2544,9,ssh,1.750462142164316E9,C0A1ObQ38pzFaj2ph,2025-06-20T23:29:02.164Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:hL4mtOmr6enDfz4usYZ49bJBP8o=,S0,,S,143.88.5.13,57600,143.88.5.12,514,false,false,0,,60,1,tcp,,0,0,,1.750461960875381E9,C1JnMz4Zwp5YA8C2x7,2025-06-20T23:26:00.875Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:u2qy/boqcu8Vw48cdApXEHi+VSk=,S0,,S,143.88.5.13,48970,143.88.5.12,667,false,false,0,,60,1,tcp,,0,0,,1.750461793454686E9,CjSTEd3RLMCbmmkeTb,2025-06-20T23:23:13.454Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:s+PtJ9Em2aZvHlZ+xQ3QZnVwx+w=,RSTO,7.579326629638672E-4,ShR,143.88.5.13,54017,143.88.5.12,21,false,false,0,0,100,2,tcp,0,60,1,,1.750462132812789E9,C3QZso4QIJT0TzPCl,2025-06-20T23:28:52.812Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:N4vSbxE9h+RwddplXb1KoFqjdmE=,S0,,S,143.88.2.10,44092,143.88.2.1,993,false,false,0,,60,1,tcp,,0,0,,1.750449889107436E9,CG6pUj2s9n9zhIsWZf,2025-06-20T20:04:49.107Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:Yo+2lYaC7JXjyRmFCyJEsmKBzzo=,REJ,4.1961669921875E-5,Sr,143.88.2.10,35632,143.88.2.14,89,false,false,0,0,60,1,tcp,0,40,1,,1.750460577872667E9,CAeUPK39Ou81vYmFll,2025-06-20T23:02:57.872Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:KryhsAyEJg+Cqf8RK91wSYOhqFA=,S0,,S,143.88.2.10,8888,143.88.2.13,587,false,false,0,,44,1,tcp,,0,0,,1.750453643664956E9,CEGmto4od66I2m0eXb,2025-06-20T21:07:23.664Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:9Gu+kGzWT9ITLXUPy984o3Ikhhg=,SF,6.013110876083374,ShADadfF,143.88.5.13,36048,143.88.5.12,631,false,false,0,18,286,5,tcp,557,825,5,http,1.750461802574846E9,CR03gg29t7COiss4H2,2025-06-20T23:23:22.574Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:QRoMbY+vyb1UT6X9/ltsaTT8bXQ=,REJ,4.379749298095703E-4,Sr,143.88.2.10,8888,143.88.2.12,259,false,false,0,0,44,1,tcp,0,40,1,,1.750452980117924E9,CpCRiF1F15j4aAqFYg,2025-06-20T20:56:20.117Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:Fx7ZKS9gbQlr/Xwsn+sZ06JFfq8=,S0,,D,143.88.5.13,45109,143.88.5.12,137,false,false,0,,78,1,udp,,0,0,dns,1.75046214104384E9,Crozue32mMMjHmnlgg,2025-06-20T23:29:01.043Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:nOdQq7mN9zxJyvKgqMlxAfjUjnc=,S0,,S,143.88.5.13,53914,143.88.5.1,555,false,false,0,,60,1,tcp,,0,0,,1.750461962879526E9,CZvxcg35DjWYPLUGJl,2025-06-20T23:26:02.879Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:QBtllsxIDpaOSSCHEz9BM4q2rgA=,S0,,S,143.88.2.10,34764,143.88.2.1,30,false,false,0,,60,1,tcp,,0,0,,1.750449890828167E9,CzGVKUzfxKc6coBXf,2025-06-20T20:04:50.828Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:6UVD6MMGrdZan3hQFxMx0X+G6Z8=,SF,6.03418493270874,ShADfaGF,143.88.2.10,44368,143.88.2.12,139,false,false,1,18,234,4,tcp,5,169,3,,1.75045298967467E9,CBGyjh2oeQxRNtms9e,2025-06-20T20:56:29.674Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:6aYFX/+sO47NZhecp1HLLFTlm6Q=,SH,,Q,143.88.5.13,54030,143.88.5.1,53,false,false,0,,60,1,tcp,,0,0,,1.750462135712708E9,CIfiYGyUVimz5u3Jb,2025-06-20T23:28:55.712Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:xnfhMnM60913esSJbaFv5KBTNlQ=,S0,,S,143.88.2.10,8888,143.88.2.13,100,false,false,0,,44,1,tcp,,0,0,,1.750453644766566E9,CJzVa81mNzNPv448hc,2025-06-20T21:07:24.766Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:1Hfs70LMLzeE1rOVLAY8KcbEEMI=,SF,0.3619120121002197,^hSAdDFaf,143.88.2.10,46486,143.88.2.12,21,false,false,0,30,506,9,tcp,90,410,6,ftp,1.750453095694059E9,CL17jQ3p0rNkW08IT6,2025-06-20T20:58:15.694Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:GvTCvAaR4+MCxq1RHkBwzeeGYkM=,S0,,S,143.88.5.13,57318,143.88.5.12,648,false,false,0,,60,1,tcp,,0,0,,1.750461959275314E9,CZaBaC3RSunHVaZBnk,2025-06-20T23:25:59.275Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:og4U5KRTAbviewQcOdRA7hdVIzc=,S0,,S,143.88.5.13,44258,143.88.5.12,17,false,false,0,,60,1,tcp,,0,0,,1.750461961575986E9,Cahm0h4kio2jzwJnt7,2025-06-20T23:26:01.575Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:LfXYlS4PsfPQI9o0bIr6MA6+km8=,REJ,4.0912628173828125E-4,Sr,143.88.5.13,57960,143.88.5.11,544,false,false,0,0,60,1,tcp,0,40,1,,1.750461957693276E9,C2BNMY1JJ0Vt8ONQJ7,2025-06-20T23:25:57.693Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:vmhLz/lf/wF+aOjqYuo1NA66ua0=,REJ,3.814697265625E-5,Sr,143.88.5.13,58942,143.88.5.10,787,false,false,0,0,60,1,tcp,0,40,1,,1.750461784830396E9,C2QbRu4vp03xAeA7Oh,2025-06-20T23:23:04.830Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:u6bOYZiMtp/SQ4spllCRPIQ43/w=,RSTR,0.22434306144714355,ShADdFar,143.88.5.13,51562,143.88.5.11,445,false,false,0,53,321,5,tcp,131,335,4,gssapi,1.750462136845553E9,CEpZ58R4lZBKKWdC9,2025-06-20T23:28:56.845Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:0uLMfy/vWyDKexBCoJlBObi1fkg=,REJ,5.1975250244140625E-5,Sr,143.88.5.13,45326,143.88.5.11,119,false,false,0,0,60,1,tcp,0,40,1,,1.750461787556632E9,Cj0VhR11IlYFC4N8Oh,2025-06-20T23:23:07.556Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:NOYueTbgL6M/r9x9oZ4RXTndbQE=,S0,,S,143.88.5.13,53256,143.88.5.1,37,false,false,0,,60,1,tcp,,0,0,,1.750461966282806E9,CnFSWg27OzOQmwxAif,2025-06-20T23:26:06.282Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:lieH++XJJiSAQqhOQClQfPbIHFA=,REJ,7.390975952148438E-5,Sr,143.88.5.13,55168,143.88.5.11,406,false,false,0,0,60,1,tcp,0,40,1,,1.750461961677905E9,CkimeT15oXXU24fuHe,2025-06-20T23:26:01.677Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:5mF3AFgv8RO0/QNKSDSA85VyxbE=,S0,,S,143.88.2.10,54076,143.88.2.1,9,false,false,0,,60,1,tcp,,0,0,,1.750449890711879E9,CXjhRZ9wsAlEaFpp5,2025-06-20T20:04:50.711Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:qp/l4Ub/riRlRTGZZNEMv6p9XI8=,S0,,S,143.88.2.10,8888,143.88.2.13,37,false,false,0,,44,1,tcp,,0,0,,1.750453644668221E9,C1OPV24AlHBM16nqWa,2025-06-20T21:07:24.668Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:p4r1vZSYXcgscMCx33uQAqKL6dE=,REJ,4.696846008300781E-5,Sr,143.88.5.13,46378,143.88.5.11,801,false,false,0,0,60,1,tcp,0,40,1,,1.750461784783637E9,CmvjwZIguYVqRzai1,2025-06-20T23:23:04.783Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:erJzxs6SsHi1n5FvVkJwrmslhF4=,SF,0.16870903968811035,ShADagdfF,143.88.2.10,49162,143.88.2.13,80,false,false,456,615,935,6,tcp,456,724,5,http,1.750453807133048E9,Cd91xt2vSNuHVC4ZUh,2025-06-20T21:10:07.133Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:Vp6jIZQSbgk+F/wiDyaph1oWbpk=,S0,,S,143.88.5.13,44818,143.88.5.1,512,false,false,0,,60,1,tcp,,0,0,,1.75046178814775E9,CJ06o4QSRv5WG1918,2025-06-20T23:23:08.147Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:iPEjsjN9t6PLhkvrtjkWU5nYbHU=,REJ,3.1948089599609375E-5,Sr,143.88.2.10,8888,143.88.2.14,777,false,false,0,0,44,1,tcp,0,40,1,,1.750454466017463E9,CmZjwv2AysWo5e0fL9,2025-06-20T21:21:06.017Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:0uFFs1WQ7cBf3+tagHWu7f3wcg0=,REJ,2.770423889160156E-4,Sr,143.88.5.13,38144,143.88.5.10,22,false,false,0,0,60,1,tcp,0,40,1,,1.750461784747113E9,CsxK7S2qhXAp8TPi9g,2025-06-20T23:23:04.747Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:gCJLFnEkIY2IRb3qqlCLusXP4+M=,S0,,S,143.88.5.13,43070,143.88.5.12,563,false,false,0,,60,1,tcp,,0,0,,1.750461791063569E9,Cl7dIcP0SaK8y2a6f,2025-06-20T23:23:11.063Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:AbmpzFbOahjoDCIlf97kz3vYsm8=,REJ,3.910064697265625E-5,Sr,143.88.5.13,55540,143.88.5.10,146,false,false,0,0,60,1,tcp,0,40,1,,1.750461956656379E9,Ct7JhC4AAlL0c8UBw8,2025-06-20T23:25:56.656Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:H57CkZI8gNBi73tJ7LiIY4Lh3vI=,S0,,S,143.88.5.13,58720,143.88.5.12,99,false,false,0,,60,1,tcp,,0,0,,1.750461967285503E9,CJ2Ot21OdxQXE2M3ie,2025-06-20T23:26:07.285Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:Reas4yvqPjP4IfvAOxGlcBSJ4A0=,REJ,1.361370086669922E-4,Sr,143.88.2.10,35328,143.88.2.14,211,false,false,0,0,60,1,tcp,0,40,1,,1.750460577861852E9,CjDeNA4xJk5sjpEM79,2025-06-20T23:02:57.861Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:KzJaxDJQNzSsprz4EaUxNpmvmWE=,REJ,1.6808509826660156E-4,Sr,143.88.5.13,47430,143.88.5.11,458,false,false,0,0,60,1,tcp,0,40,1,,1.750461789562285E9,Cr4Th111B7YKoUJM6,2025-06-20T23:23:09.562Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:fvU4maudYI/RPMfclvdZNRZRc2g=,REJ,7.295608520507812E-5,Sr,143.88.5.13,50822,143.88.5.10,89,false,false,0,0,60,1,tcp,0,40,1,,1.750461784768438E9,C0INBn4RRtRH91anK3,2025-06-20T23:23:04.768Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:CuMBco52Qwhyta15yDavbERuTbg=,REJ,9.393692016601562E-5,Sr,143.88.5.13,60312,143.88.5.10,111,false,false,0,0,60,1,tcp,0,40,1,,1.75046178474618E9,Ca223p1PVw4nhXX188,2025-06-20T23:23:04.746Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:PNk3OV3uVQ59n7rr6FZBwMX5oDo=,S0,,S,143.88.5.13,38154,143.88.5.1,49,false,false,0,,60,1,tcp,,0,0,,1.750461795155735E9,Cs4Z832T3GRpnQHEr4,2025-06-20T23:23:15.155Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:XStkRHeg39pwsgSda3fZK5Fk3LM=,SF,0.16805505752563477,ShAaGDdfF,143.88.5.13,36484,143.88.5.12,80,false,false,164,164,484,6,tcp,520,788,5,,1.750462140983324E9,CxseMX2jZWz3aTkC45,2025-06-20T23:29:00.983Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:1+i2cHcFATP2mm9v9UH18boXVXg=,S0,,S,143.88.5.13,49714,143.88.5.12,765,false,false,0,,60,1,tcp,,0,0,,1.75046179475556E9,C8sdjA3V4D79YRHCy9,2025-06-20T23:23:14.755Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:UpTyEdDKuDl1w1Nu23w3TcgSA4g=,S0,,S,143.88.5.13,45676,143.88.5.1,106,false,false,0,,60,1,tcp,,0,0,,1.750461791862183E9,CBVST74HtueS9Z5yah,2025-06-20T23:23:11.862Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:vkAbmHBU5C8PHidZvvBvLhu5QPw=,S0,,S,143.88.5.13,57852,143.88.5.12,20,false,false,0,,60,1,tcp,,0,0,,1.750461960875081E9,CJHSjHueGt6zAxVPg,2025-06-20T23:26:00.875Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:tJTYIZjoeZWr56r0XouaizhN90c=,S0,,S,143.88.5.13,60430,143.88.5.12,524,false,false,0,,60,1,tcp,,0,0,,1.750461967985247E9,CgS7Dg4UVWY7i77jxj,2025-06-20T23:26:07.985Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:ocdAW8GOPl1xd9NUXv4uxan2qLY=,S0,,S,143.88.2.10,8888,143.88.2.13,280,false,false,0,,44,1,tcp,,0,0,,1.750453645584203E9,ClPjCT2u1Y2D0SmMY,2025-06-20T21:07:25.584Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:HVV7xW6sQ469ax5hHjZqWyoeEQ0=,REJ,6.198883056640625E-5,Sr,143.88.5.13,35184,143.88.5.11,89,false,false,0,0,60,1,tcp,0,40,1,,1.750461960675782E9,CwpV8F4hpSWgZuc463,2025-06-20T23:26:00.675Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:rlSLRPKmEYpjBlpA2dDDhLokD3k=,REJ,5.0067901611328125E-5,Sr,143.88.2.10,49654,143.88.2.14,902,false,false,0,0,60,1,tcp,0,40,1,,1.750460674071251E9,CHV7qV3UvO2xIRiq81,2025-06-20T23:04:34.071Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:0Yl21PSuCWDmqFe7uFsaXOA1Dow=,REJ,3.020763397216797E-4,Sr,143.88.2.10,8888,143.88.2.12,500,false,false,0,0,44,1,tcp,0,40,1,,1.75045298506674E9,CsgroH1eO58suTiHz6,2025-06-20T20:56:25.066Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:GUD/NTIHXYVZWklkWzQ5EVcfbrE=,S0,,S,143.88.2.10,53212,143.88.2.1,548,false,false,0,,60,1,tcp,,0,0,,1.750449891728675E9,CIxeyg3zDJ78RG7Rci,2025-06-20T20:04:51.728Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:Cq1BmtkX/T6H5iL+lG1DUVp6lx4=,REJ,1.0013580322265625E-4,Sr,143.88.5.13,52582,143.88.5.11,144,false,false,0,0,60,1,tcp,0,40,1,,1.750461959472642E9,CpR7bG4gLaagQhcoR,2025-06-20T23:25:59.472Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:+9BYgjq6V6ZMwbINgBNZqBE1XOw=,SF,6.033278942108154,ShADadfF,143.88.5.13,47796,143.88.5.1,443,false,false,0,88,356,5,tcp,7,275,5,ssl,1.750461796542262E9,CEFI4u4RcVWrcCnz1d,2025-06-20T23:23:16.542Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:0lkS1DrLVB0485Hy5paRvBRzuOs=,S0,,S,143.88.2.10,56572,143.88.2.1,648,false,false,0,,60,1,tcp,,0,0,,1.750449889409215E9,CHtxWI3fnQK0sJbPA8,2025-06-20T20:04:49.409Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:jcie01CZAMwaULk2UFwbiM9B57w=,REJ,5.507469177246094E-5,Sr,143.88.2.10,48042,143.88.2.14,458,false,false,0,0,60,1,tcp,0,40,1,,1.750460674077765E9,C4qcWG21NDKxd215v5,2025-06-20T23:04:34.077Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:kRezly4TBiUwkIdgRUreUnEJekk=,S0,,S,143.88.2.10,8888,143.88.2.13,1,false,false,0,,44,1,tcp,,0,0,,1.750453644877333E9,CFMUSCqJeCxs9u948,2025-06-20T21:07:24.877Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:oEYYnbuyHuSaiP0ki2xDhrTQTn8=,REJ,5.540847778320312E-4,Sr,143.88.2.10,8888,143.88.2.12,89,false,false,0,0,44,1,tcp,0,40,1,,1.750452983915222E9,CbtSp62DqT7CpBSzh6,2025-06-20T20:56:23.915Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:FHXTjvzWCv1QMa3/rTorTybbFQA=,S0,,S,143.88.5.13,51240,143.88.5.1,714,false,false,0,,60,1,tcp,,0,0,,1.750461788149362E9,CAa0BS2r9K2AT5Wj2a,2025-06-20T23:23:08.149Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:30kLhxL0C1oAWIz555z0iGZv1Rk=,RSTO,0.07267308235168457,ShADagdR,143.88.5.13,59106,143.88.5.1,443,false,false,1695,621,1137,10,tcp,1853,2277,8,ssl,1.750462136566134E9,Cz47Jl3YVYw5RC22ha,2025-06-20T23:28:56.566Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:5KEGMf5Reh2ktevi3mWKtrpCFUo=,S0,,S,143.88.5.13,40304,143.88.5.12,687,false,false,0,,60,1,tcp,,0,0,,1.750461786143292E9,C4j4cr1Z44nnKJ22i8,2025-06-20T23:23:06.143Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:jyXysB0lb+mvOu8oqrgQCJRkffo=,REJ,6.318092346191406E-5,Sr,143.88.2.10,33638,143.88.2.14,49,false,false,0,0,60,1,tcp,0,40,1,,1.750460674064313E9,CNNkxs3vInM5Ujqvsj,2025-06-20T23:04:34.064Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:mYWfSrRqKlhsUF9kL7Y1UcL6MtI=,REJ,5.4836273193359375E-5,Sr,143.88.5.13,43534,143.88.5.11,416,false,false,0,0,60,1,tcp,0,40,1,,1.750461956649192E9,CjU6yMxAMmFkMioQb,2025-06-20T23:25:56.649Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:VDmpV22xr6/ia60BnLn3scdJb6k=,S0,,S,143.88.5.13,33908,143.88.5.12,800,false,false,0,,60,1,tcp,,0,0,,1.75046196678454E9,CwbU4x4LzekLi8RIV6,2025-06-20T23:26:06.784Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:vUdq5oGuRr08BG/E5Z7lzRTNU+Q=,REJ,4.050731658935547E-4,Sr,143.88.2.10,55486,143.88.2.14,23,false,false,0,0,60,1,tcp,0,40,1,,1.750460674059064E9,CQ4B3i1OkiD3yUHly5,2025-06-20T23:04:34.059Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:t2twzsvZcTpQiYgo5biXOLbiG5Y=,S0,,S,143.88.5.13,44894,143.88.5.12,873,false,false,0,,60,1,tcp,,0,0,,1.750461963488065E9,CxUfxf38J3Km1P92g1,2025-06-20T23:26:03.488Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:mctnDvdBwcBcXkZlFZ+NUkvCtf0=,S0,,S,143.88.5.13,44486,143.88.5.12,425,false,false,0,,60,1,tcp,,0,0,,1.750461969393156E9,Cqiihd1nsuMaTosCU9,2025-06-20T23:26:09.393Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:YP2eWOHXNrXnU+YioEKJrtUmIMY=,S0,,S,143.88.5.13,34006,143.88.5.12,667,false,false,0,,60,1,tcp,,0,0,,1.750461964480953E9,CoPKDv2p1xCXdEIRXk,2025-06-20T23:26:04.480Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:VYTrxptQYPLnDrRCCCXkuW0tOxg=,REJ,5.331039428710938E-4,Sr,143.88.2.10,8888,143.88.2.12,83,false,false,0,0,44,1,tcp,0,40,1,,1.750452973314673E9,Cr5cLsmmuMYKSBOdb,2025-06-20T20:56:13.314Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:vbX5kzftASEPZb8y3vWX3tYi/e4=,S0,,S,143.88.5.13,34490,143.88.5.1,880,false,false,0,,60,1,tcp,,0,0,,1.750461964381769E9,Crj0LN2ufV7QH4KtYh,2025-06-20T23:26:04.381Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
