community_id,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,ts,uid,datetime,label_tactic,label_technique,label_binary,label_cve
1:nNKSx+FH6GMEtme8yt/4Yx/94jo=,S0,1.0967254638671875E-5,D,143.88.4.12,43292,1.1.1.1,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749275527001418E9,C8WPIJ3OOS0JRn48S3,2025-06-07T05:52:07.001Z,none,none,False,none
1:mHWnYlx8+RyPHJ5EO6g7ic0eH5o=,S0,,D,143.88.255.11,47643,8.8.4.4,53,false,false,0,,72,1,udp,,0,0,dns,1.74924779132792E9,CJj5DP17eQtTVimX92,2025-06-06T22:09:51.327Z,none,none,False,none
1:yGLFwq33oKr9RHDwj3VdkO0gkKI=,S0,1.0967254638671875E-5,D,143.88.9.10,38451,143.88.255.10,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749259329334486E9,CV5TSA4rkl17zhIWnc,2025-06-07T01:22:09.334Z,none,none,False,none
1:fNw+gxz1HETOcpxu13VeMVdRQzA=,S0,1.3828277587890625E-5,D,143.88.0.38,46802,143.88.255.10,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749235784900818E9,CwJHlke0m4J8EP6L6,2025-06-06T18:49:44.900Z,none,none,False,none
1:hESuFiR7vtHa0xZ03HDChij92Fo=,S0,8.048979997634888,D,143.88.10.12,63291,143.88.255.10,53,false,false,0,215,355,5,udp,0,0,0,dns,1.749262083837569E9,CJUyzr3VaFore3Z3p3,2025-06-07T02:08:03.837Z,none,none,False,none
1:2OVKLRxzYxxD/xmsdqjD/N6p0jc=,S0,5.0067901611328125E-6,D,143.88.0.18,30906,8.8.8.8,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749238684629122E9,CwFTdv2r1pIMw3wOMi,2025-06-06T19:38:04.629Z,none,none,False,none
1:mN7PUEpznRAO7OOBggulFsfDjZc=,S0,1.621246337890625E-5,D,143.88.6.12,59472,143.88.255.10,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749235012421162E9,CzrUJ42Xjdlc6Ng08g,2025-06-06T18:36:52.421Z,none,none,False,none
1:YoTXJz7dH1lBKkMI00oSpH/RJZ4=,S0,7.152557373046875E-6,D,143.88.0.18,42453,8.8.8.8,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749236476392016E9,CCETm11kldhA6wgxtc,2025-06-06T19:01:16.392Z,none,none,False,none
1:IVfZxyRySD+NFHZGEVjKa8lblEI=,S0,8.049082040786743,D,143.88.0.34,58235,143.88.255.10,53,false,false,0,215,355,5,udp,0,0,0,dns,1.749234021916919E9,Cu6wTi4H1DzQPpcbej,2025-06-06T18:20:21.916Z,none,none,False,none
1:R1OeZxgNfcRsngtuZbwQaTLrKOk=,S0,4.0531158447265625E-6,D,143.88.5.13,42777,8.8.8.8,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749235750393605E9,CWtVE23Z1hjdEmEqh2,2025-06-06T18:49:10.393Z,none,none,False,none
1:/Uu7FT0RbIhMEEoNRZm7QSI9Sjk=,S0,1.3828277587890625E-5,D,143.88.6.13,36358,143.88.255.10,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749243213001995E9,CUpVSi228XGW8BKRL3,2025-06-06T20:53:33.001Z,none,none,False,none
1:ebGicmE7hFNtFCLmgATQ6V0h1bY=,S0,5.0067901611328125E-6,D,143.88.0.14,8428,1.1.1.1,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749239106030768E9,CB7vhK8pICIHtqEP1,2025-06-06T19:45:06.030Z,none,none,False,none
1:v9vm8T3G1vyqYGHdMm926oplj7M=,S0,7.036013126373291,D,143.88.0.18,15531,143.88.255.10,53,false,false,0,172,284,4,udp,0,0,0,dns,1.749240644736255E9,CtpD0s4m9rxblLoWxl,2025-06-06T20:10:44.736Z,none,none,False,none
1:lowG3lHQwDUUfzG7IjPbfxL0IrQ=,S0,8.04974102973938,D,143.88.9.11,61500,143.88.255.10,53,false,false,0,215,355,5,udp,0,0,0,dns,1.749272256873303E9,C8t25z1A3jvncTxg1l,2025-06-07T04:57:36.873Z,none,none,False,none
1:hvqd9ZFOTvpWioA2lQWglYqzD9s=,S0,,D,143.88.0.26,29065,192.33.4.12,53,false,false,0,,56,1,udp,,0,0,dns,1.749233990892394E9,CAnbkD4WQ9HK3QsNdd,2025-06-06T18:19:50.892Z,none,none,False,none
1:LTvXVm2ntXSL4Y+MUv20MFDSQT4=,S0,,D,143.88.0.6,22037,199.7.91.13,53,false,false,0,,56,1,udp,,0,0,dns,1.749260251558397E9,C234LX14nSpoQuqLcd,2025-06-07T01:37:31.558Z,none,none,False,none
1:eOjUVqN3sfSBfnTERKfVeG2amJs=,S0,1.5974044799804688E-5,D,143.88.10.10,49787,143.88.255.10,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749242740380227E9,CuZnRW2JMyct9fTZng,2025-06-06T20:45:40.380Z,none,none,False,none
1:foRg5l2KmU4se5h8FnXcAV9hG9w=,S0,1.5974044799804688E-5,D,143.88.4.13,37962,143.88.255.10,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749241019802499E9,CKtDd82mTSSPRMwYs9,2025-06-06T20:16:59.802Z,none,none,False,none
1:+OFAM+mjmOE5hMTXG5HcU07op7U=,S0,5.0067901611328125E-6,D,143.88.0.14,16968,8.8.8.8,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749269991268567E9,CYN9xn4qvtfC9PcaYh,2025-06-07T04:19:51.268Z,none,none,False,none
1:DYJC+mt1/uObqcTSqwDFrleZGrU=,S0,1.5974044799804688E-5,D,143.88.0.14,14831,8.8.8.8,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749240346273129E9,CmUPA91ygBE5wF8I96,2025-06-06T20:05:46.273Z,none,none,False,none
1:6avxrPl5x1pN3F9UJ0oE8nt1Y3s=,S0,2.288818359375E-5,D,143.88.0.14,3593,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749238410289114E9,CRmAlf1Knuuz5CUXq1,2025-06-06T19:33:30.289Z,none,none,False,none
1:9LHXkxpN0a6N57UWJ2vs68zw7mI=,S0,1.0013580322265625E-5,D,143.88.0.22,10269,143.88.255.10,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749329191808259E9,C4V8Te4J2GzA5ZedW7,2025-06-07T20:46:31.808Z,none,none,False,none
1:9Z++DUwXbASeY81P/zlpBpdqe+4=,S0,8.049001216888428,D,143.88.0.26,41725,143.88.255.10,53,false,false,0,215,355,5,udp,0,0,0,dns,1.749291230813923E9,CoULjj4aLaidDcYsm5,2025-06-07T10:13:50.813Z,none,none,False,none
1:cEf8YJuyLby9FASYJiB33b8/MFI=,S0,,D,143.88.255.11,33138,8.8.4.4,53,false,false,0,,72,1,udp,,0,0,dns,1.749274731532741E9,COKVaVaZSzRHPYdJ7,2025-06-07T05:38:51.532Z,none,none,False,none
1:Yd9FXyQE6nlpQPmF5YDYgRv73eQ=,S0,5.0067901611328125E-6,D,143.88.0.14,37958,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749263457253339E9,C66vkt42LTYh8wOjui,2025-06-07T02:30:57.253Z,none,none,False,none
1:MReCKnWZsQe+USYA3ZTlu6kM6RM=,S0,1.0013580322265625E-5,D,143.88.4.12,54215,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749239620268816E9,CLVQLr49kO7RR1vwOi,2025-06-06T19:53:40.268Z,none,none,False,none
1:oY8AySL0426bEfpr4+l8yFYtggI=,S0,1.5020370483398438E-5,D,143.88.0.14,9883,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749264576516053E9,CYWHZQ3ZH5gDyqbFeg,2025-06-07T02:49:36.516Z,none,none,False,none
1:5AmIBQlPScCIj9jdYYojmXisIsE=,S0,2.002716064453125E-5,D,143.88.0.18,37265,8.8.8.8,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749236899882224E9,COY5s137jK7WFwaXH2,2025-06-06T19:08:19.882Z,none,none,False,none
1:5K29gVHsCV27lwcN9cihVi9jgSw=,S0,,D,143.88.0.6,25391,202.12.27.33,53,false,false,0,,56,1,udp,,0,0,dns,1.749237082391276E9,ChKZrv1yqkQqeaNn5,2025-06-06T19:11:22.391Z,none,none,False,none
1:lToanjzgW+bNn/XHcCC7TFq2MMY=,S0,1.7881393432617188E-5,D,143.88.0.14,58186,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749271685268434E9,CeLcWi27Z5EJ2fnnH8,2025-06-07T04:48:05.268Z,none,none,False,none
1:f4WZyPMPkIhk7Gb3asIaxG/VeJo=,S0,2.193450927734375E-5,D,143.88.0.14,32767,1.1.1.1,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749291287226383E9,Cj2DMG1m06NS00VgRc,2025-06-07T10:14:47.226Z,none,none,False,none
1:yxMKhjCTc0KwhvvNzTkB9t4bAA4=,S0,1.0967254638671875E-5,D,143.88.4.12,59857,1.1.1.1,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749272501994582E9,CFNcfGNH31arwTPqh,2025-06-07T05:01:41.994Z,none,none,False,none
1:tzYcgcu7dVBrR1Tx1eVSA6EAKHg=,S0,1.1920928955078125E-5,D,143.88.4.12,54349,8.8.8.8,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749237684265341E9,CJHxqA1Hv9FavaOebb,2025-06-06T19:21:24.265Z,none,none,False,none
1:UfcZvqHWSoTHyuqUWggWXvRAZTU=,S0,4.0531158447265625E-6,D,143.88.0.14,39219,1.1.1.1,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749249965760987E9,CffN5B4TIYSyZCY3Hg,2025-06-06T22:46:05.760Z,none,none,False,none
1:rHw+oTM7sOc0HxuBI8amX54UU6g=,S0,4.0531158447265625E-6,D,143.88.0.14,17856,1.1.1.1,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749293858484216E9,CazSuC3CZaL2uFiBYe,2025-06-07T10:57:38.484Z,none,none,False,none
1:Hmv2HegrOI/KivJWE7x+WZ4ZSxQ=,S0,1.5020370483398438E-5,D,143.88.10.11,43514,143.88.255.10,53,false,false,0,108,164,2,udp,0,0,0,dns,1.749233220550328E9,CTJXti1D6XK4WTR0Ri,2025-06-06T18:07:00.550Z,none,none,False,none
1:PacwMLG8ykjLWyb2HqsQ4GZPOiU=,S0,7.035977840423584,D,143.88.1.11,64688,143.88.255.10,53,false,false,0,172,284,4,udp,0,0,0,dns,1.749271320111118E9,Clftwh1ptIMpZPKB72,2025-06-07T04:42:00.111Z,none,none,False,none
1:qwetC6IPXC7k3UjcFaWtQO055Iw=,S0,1.1920928955078125E-5,D,143.88.4.12,41327,8.8.8.8,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749275920260726E9,CKZSI22nacWfVmkXAj,2025-06-07T05:58:40.260Z,none,none,False,none
1:E5n4Doi+RQ7JwKa3HsoiR+v9aCI=,S0,1.0967254638671875E-5,D,143.88.4.12,54513,1.1.1.1,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749328252715024E9,CCjTvF4v2u6lRjczcf,2025-06-07T20:30:52.715Z,none,none,False,none
1:mxk0oD5YD2wz+sWNDdHPShqpgt4=,S0,3.1948089599609375E-5,D,143.88.5.13,39448,8.8.8.8,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749237625881988E9,CegI0K3kNHwC0TLgZ5,2025-06-06T19:20:25.881Z,none,none,False,none
1:Wfd+Ys0G3jWut3sPXBBvHXVCOCY=,S0,3.814697265625E-6,D,143.88.0.14,45218,1.1.1.1,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749233086285937E9,CCtJs84ahBRh7SR8ua,2025-06-06T18:04:46.285Z,none,none,False,none
1:2tZuaaDrKSytUxjs1uO7nJKGoh4=,S0,5.0067901611328125E-6,D,143.88.5.13,59686,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749249090626257E9,CbBO673YADFVwCOyFh,2025-06-06T22:31:30.626Z,none,none,False,none
1:Q72L3m3xpfR1zfFPMfKi8Uoydi0=,S0,5.0067901611328125E-6,D,143.88.0.14,10004,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749273137252018E9,CKqg2F24D5p6PGy1k9,2025-06-07T05:12:17.252Z,none,none,False,none
1:RV4mc7vWQ2CEpqEsEq2dSQJJq1A=,S0,1.7881393432617188E-5,D,143.88.4.12,43344,1.1.1.1,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749329402218846E9,CIyD7cCNvPBm1fi1e,2025-06-07T20:50:02.218Z,none,none,False,none
1:nisbpvJa4RWrE5/tG8rd4jgb0VY=,S0,5.9604644775390625E-6,D,143.88.4.12,52719,8.8.8.8,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749326679722281E9,CoMRt84n8esVvWil9b,2025-06-07T20:04:39.722Z,none,none,False,none
1:r+xE6vU/Fz5RDZ5RVuvJaQhAddA=,S0,1.6927719116210938E-5,D,143.88.10.10,45649,143.88.255.10,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749240837277558E9,CCNKmw1HCiar8ht7C9,2025-06-06T20:13:57.277Z,none,none,False,none
1:S4EJWU1BwIj+cie0q6aKz0ttsBw=,S0,1.4066696166992188E-5,D,143.88.7.13,37414,143.88.255.10,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749291377144376E9,CFDu3v1cBMadMBCpbi,2025-06-07T10:16:17.144Z,none,none,False,none
1:PByzn7A5kjLiA5LTUh1mgkvjKco=,S0,8.106231689453125E-6,D,143.88.4.12,53527,8.8.8.8,53,false,false,0,76,132,2,udp,0,0,0,dns,1.74923514328996E9,CK6kEA2sBW0VlnSzX5,2025-06-06T18:39:03.289Z,none,none,False,none
1:MocTqod5ZqHSYEg5SbjPvgU6iT0=,S0,6.198883056640625E-6,D,143.88.0.14,45325,1.1.1.1,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749241949518751E9,CuVeqg3F4Hvk1uwB08,2025-06-06T20:32:29.518Z,none,none,False,none
1:wqChmdxttlmCBVpQKYJM+2F3WD4=,S0,2.86102294921875E-6,D,143.88.0.14,43881,8.8.8.8,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749274105246483E9,CCr6x13A3MN4cBuPzc,2025-06-07T05:28:25.246Z,none,none,False,none
1:0Hb9Y5p3qJbD81HxQJbpa2vD7hU=,S0,6.9141387939453125E-6,D,143.88.5.13,41291,8.8.8.8,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749264366868638E9,CqC2Wc1T1sbUQ4q5Be,2025-06-07T02:46:06.868Z,none,none,False,none
1:B7dwk/zLOrPg7JrnAmHm1tMA+a4=,S0,9.059906005859375E-6,D,143.88.3.13,47442,143.88.255.10,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749236003271443E9,CaSwNyTwiWsf2XZTl,2025-06-06T18:53:23.271Z,none,none,False,none
1:1OwSsANkFFCMjMUiIGGkVOs+gBg=,S0,1.2874603271484375E-5,D,143.88.0.14,33141,8.8.8.8,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749263427017476E9,CYep1A3TNbWTbGwjL4,2025-06-07T02:30:27.017Z,none,none,False,none
1:2G/jl5C0NKsqJRNPuD+kPrjg4/Q=,S0,1.3828277587890625E-5,D,143.88.0.38,15585,143.88.255.10,53,false,false,0,108,164,2,udp,0,0,0,dns,1.749262827789689E9,CtiKLnxWmLoxr64Gd,2025-06-07T02:20:27.789Z,none,none,False,none
1:u+zHiGxWQ6WhFA0t8tSFW3V43+M=,S0,6.9141387939453125E-6,D,143.88.0.22,26038,143.88.255.10,53,false,false,0,76,132,2,udp,0,0,0,dns,1.74925944582241E9,CSE3ER3xhl5X06r1wd,2025-06-07T01:24:05.822Z,none,none,False,none
1:ls5BUMOQmQIFOlSIlaVA7Q7HeSQ=,S0,1.7881393432617188E-5,D,143.88.6.12,41945,143.88.255.10,53,false,false,0,106,162,2,udp,0,0,0,dns,1.74926955857187E9,C8Ac7F3hpthXbHYV8d,2025-06-07T04:12:38.571Z,none,none,False,none
1:qK3O+U3H900YnxaTtM7zaOPmZXk=,S0,,D,143.88.0.14,15541,199.7.83.42,53,false,false,0,,56,1,udp,,0,0,dns,1.749260708823298E9,CXqqtn1j8ulOsX5Y59,2025-06-07T01:45:08.823Z,none,none,False,none
1:6t0XlGZ3Su95f5RTggbku4zijBw=,S0,1.5020370483398438E-5,D,143.88.0.22,34307,143.88.255.10,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749262744497255E9,CmCvn23oiEL1q6tArk,2025-06-07T02:19:04.497Z,none,none,False,none
1:xQlYfmzbVyONyFWkMnDVyLC9OOA=,S0,1.5020370483398438E-5,D,143.88.0.14,2502,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749291196486634E9,CcAEBz4vZ2a2EkoMA5,2025-06-07T10:13:16.486Z,none,none,False,none
1:FWPyC2HGHbf3TtznMOURWvBCC2k=,S0,7.104873657226562E-5,D,143.88.0.14,61253,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749232904765941E9,CFskiR3EjKrsS1plJ2,2025-06-06T18:01:44.765Z,none,none,False,none
1:o0/aSnpPtp4uRowGG5ob33v4sCA=,S0,2.8848648071289062E-5,D,143.88.0.14,11976,8.8.8.8,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749258314757245E9,Cpks4E13fNqvLBVTAi,2025-06-07T01:05:14.757Z,none,none,False,none
1:2uCZ3BJwV3KjijQgLDrzLTniKqs=,S0,1.5020370483398438E-5,D,143.88.10.10,38286,143.88.255.10,53,false,false,0,108,164,2,udp,0,0,0,dns,1.749263077773123E9,CrSJKt2p7KNQiwJnWh,2025-06-07T02:24:37.773Z,none,none,False,none
1:EnywJ1ow8Ik+OmCLHecAmYt8X0U=,S0,1.4066696166992188E-5,D,143.88.4.13,45147,143.88.255.10,53,false,false,0,76,132,2,udp,0,0,0,dns,1.74924914830841E9,CZPIg5h84HMOTn1ga,2025-06-06T22:32:28.308Z,none,none,False,none
1:qlFdbyq/SJl3ZzUQL0vVQIpCOOQ=,S0,5.9604644775390625E-6,D,143.88.3.13,49546,143.88.255.10,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749274807210747E9,CDIGor3BsVR9pTu8vd,2025-06-07T05:40:07.210Z,none,none,False,none
1:ZiNlHexcB5tHObgVNaclLc0TmUo=,S0,5.9604644775390625E-6,D,143.88.0.14,13096,1.1.1.1,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749292224986589E9,CE3AVy36ZX12vO97U2,2025-06-07T10:30:24.986Z,none,none,False,none
1:m2it/+7SGinY1raBUWEupDw7UhI=,S0,5.9604644775390625E-6,D,143.88.4.12,57694,8.8.8.8,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749272986020222E9,CdaxeivREStTfwFGk,2025-06-07T05:09:46.020Z,none,none,False,none
1:jMqNiJ4sQdhGIPrF+YkIJrLuPrw=,S0,1.6927719116210938E-5,D,143.88.0.18,26739,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.74932792206941E9,C6UrYa315WyJknE4Gk,2025-06-07T20:25:22.069Z,none,none,False,none
1:N75BTlcufQ7RJv1ADz1Bu++YmDo=,S0,2.09808349609375E-5,D,143.88.4.12,55013,1.1.1.1,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749264909271817E9,CEO1NY3VaEiMi3UKV2,2025-06-07T02:55:09.271Z,none,none,False,none
1:9XuBk9HIZcvIZMMdkjayfr+1Jys=,S0,1.4066696166992188E-5,D,143.88.0.18,11376,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.74926255187045E9,CCWy8f4pt02h8KdEa,2025-06-07T02:15:51.870Z,none,none,False,none
1:XOrFxiWNE2zlLyTOJ3WzEBp9sU8=,S0,5.0067901611328125E-6,D,143.88.5.13,53771,8.8.8.8,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749259496615397E9,CId2WV1FCjlCOK5dW2,2025-06-07T01:24:56.615Z,none,none,False,none
1:cWw2/TWkp7Kdx1AovNpi2F07pNk=,S0,5.0067901611328125E-6,D,143.88.5.13,53759,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.74926049487197E9,C0yBOP3c4CaIVxUMmf,2025-06-07T01:41:34.871Z,none,none,False,none
1:RMVE5dNuspbCXuYBsf8quWSn/wY=,S0,1.2159347534179688E-5,D,143.88.5.13,44667,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749275771095491E9,C3fmhz3OWYOAT0FNGe,2025-06-07T05:56:11.095Z,none,none,False,none
1:JbTHiV2z2A7jxizDnlkfVcp2DmQ=,S0,1.3113021850585938E-5,D,143.88.0.38,64680,143.88.255.10,53,false,false,0,108,164,2,udp,0,0,0,dns,1.749239736257778E9,CaXh613B91r2V1LnU6,2025-06-06T19:55:36.257Z,none,none,False,none
1:eByLpCc6UUESvNM0jaCk5IMmSGU=,S0,2.002716064453125E-5,D,143.88.10.11,60758,143.88.255.10,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749274758183394E9,CVSAav4ZOtxgy3WO2a,2025-06-07T05:39:18.183Z,none,none,False,none
1:qEYwhn0ovN/GMRcvNVeXuBw1a8g=,S0,4.0531158447265625E-6,D,143.88.4.12,50945,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749261158259027E9,Cl499i4Ox8ACTCahH2,2025-06-07T01:52:38.259Z,none,none,False,none
1:dlbp1nhHCHcl8mV7zC88/6AccsI=,S0,1.6927719116210938E-5,D,143.88.0.34,28599,143.88.255.10,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749274941227507E9,CzwUV74dieyUoobvwf,2025-06-07T05:42:21.227Z,none,none,False,none
1:4Ib6N/xA07Pb911G68BxM1CpAs0=,S0,1.3828277587890625E-5,D,143.88.5.13,43906,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749236748632126E9,CKTj3a2GwNZbzf7KOk,2025-06-06T19:05:48.632Z,none,none,False,none
1:WCfVC5lahFERn5ZUG0XahfsPguw=,S0,1.811981201171875E-5,D,143.88.0.14,55885,1.1.1.1,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749291922492049E9,C8M9TOonhLOywl108,2025-06-07T10:25:22.492Z,none,none,False,none
1:x1FgkxhsZnHXGmXzGgxLvRAgS9Q=,S0,1.5974044799804688E-5,D,143.88.0.38,4671,143.88.255.10,53,false,false,0,108,164,2,udp,0,0,0,dns,1.749247562649185E9,CQ2QWm37JWcIe1nqHc,2025-06-06T22:06:02.649Z,none,none,False,none
1:0VgSJ43Y2Obd3287jYQd2ACkDtM=,S0,5.0067901611328125E-6,D,143.88.0.18,62664,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749270386606546E9,Cq3xp23tdcZlSuA2m5,2025-06-07T04:26:26.606Z,none,none,False,none
1:euJYxfR+nq7Sn2hAfj2q7O2NbXI=,S0,9.059906005859375E-6,D,143.88.9.12,54945,143.88.255.10,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749241091980635E9,C4C5Pk467dFBKhGpY5,2025-06-06T20:18:11.980Z,none,none,False,none
1:5VayGzVpF7nTkUoLyTwDcfQNMhg=,S0,2.86102294921875E-6,D,143.88.0.14,7288,8.8.8.8,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749271080252439E9,CrJHbb1zAfitcdSxSc,2025-06-07T04:38:00.252Z,none,none,False,none
1:Zp4bB0sqKhW6WRpVzeMn+L38icI=,S0,2.3126602172851562E-5,D,143.88.0.14,7877,1.1.1.1,53,false,false,0,106,162,2,udp,0,0,0,dns,1.74925023801824E9,C73buy3OzFLUHfKRG,2025-06-06T22:50:38.018Z,none,none,False,none
1:evob5Ku2mY97Un82iZOfOIUmIzk=,S0,8.106231689453125E-6,D,143.88.4.12,52876,1.1.1.1,53,false,false,0,106,162,2,udp,0,0,0,dns,1.7492349315235E9,C9NMIa2cDphojG1FX5,2025-06-06T18:35:31.523Z,none,none,False,none
1:0dmcXbEjdm4awzhUBBVnQ6Tos0g=,S0,5.0067901611328125E-6,D,143.88.0.14,44789,8.8.8.8,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749272653251413E9,CJzrxw1PvjDalGYf4b,2025-06-07T05:04:13.251Z,none,none,False,none
1:2QIjfsNdVsQMnm3SfcxSU6xcst4=,S0,3.3855438232421875E-5,D,143.88.4.12,37633,1.1.1.1,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749264697505665E9,CkBIaV3FAuxh28ZYUa,2025-06-07T02:51:37.505Z,none,none,False,none
1:PsvL3zselZnj74tC7NRrOTgt2UA=,S0,2.09808349609375E-5,D,143.88.0.14,55647,1.1.1.1,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749270172748527E9,CZhmSZgFIE3a0GWXb,2025-06-07T04:22:52.748Z,none,none,False,none
1:8toikWIedv8tDDl0xX5+r7glM5M=,S0,1.5020370483398438E-5,D,143.88.0.14,24835,8.8.8.8,53,false,false,0,106,162,2,udp,0,0,0,dns,1.749241828526855E9,C8uh0V3mTV0ZK4inWj,2025-06-06T20:30:28.526Z,none,none,False,none
1:ZZ4xQRphhh+lTd/hrvvtyxtgRYg=,S0,,D,143.88.255.11,58068,8.8.8.8,53,false,false,0,,72,1,udp,,0,0,dns,1.749239052031587E9,CMoos512evRTRYewjf,2025-06-06T19:44:12.031Z,none,none,False,none
1:zGRGEIK7jyiojEJy2/WAu8/4l6o=,S0,2.9087066650390625E-5,D,143.88.0.18,44594,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.7492612208622E9,CHLpyq15SginfPnbOb,2025-06-07T01:53:40.862Z,none,none,False,none
1:8K76sp3Tsfz2wAZNHMSC0cizO04=,S0,2.47955322265625E-5,D,143.88.0.18,42177,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749239834135193E9,C7TO7J3Ckwvj6CR0X9,2025-06-06T19:57:14.135Z,none,none,False,none
1:mgZNK0x8Gl0P4f5lAVWRJQ4SRig=,S0,1.9073486328125E-5,D,143.88.0.14,54848,8.8.8.8,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749270233266144E9,CDaHOtYGfaoM1ToVl,2025-06-07T04:23:53.266Z,none,none,False,none
1:qYqulkBzle0pG3oZq9Xz6SU0o8E=,S0,1.5020370483398438E-5,D,143.88.10.11,39803,143.88.255.10,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749273008296737E9,CfDccy4Uq7J9IEOF63,2025-06-07T05:10:08.296Z,none,none,False,none
1:17d1l7YnUGKNv5WMndaaYvTnWBs=,S0,1.1920928955078125E-5,D,143.88.0.18,47307,8.8.8.8,53,false,false,0,76,132,2,udp,0,0,0,dns,1.7492641853722E9,COVjvZ3kFxRRQMy237,2025-06-07T02:43:05.372Z,none,none,False,none
1:eqcU2mile8NbifqT114PggA9YqU=,S0,6.9141387939453125E-6,D,143.88.4.12,57733,1.1.1.1,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749293616473472E9,C14ohW3nwm2RNmBzLh,2025-06-07T10:53:36.473Z,none,none,False,none
1:MRmtSIM23nJaH8IBlUqWq+Rjly0=,S0,1.5974044799804688E-5,D,143.88.0.14,16815,8.8.8.8,53,false,false,0,76,132,2,udp,0,0,0,dns,1.749249693533014E9,CWirjHV3KDdXCMzyh,2025-06-06T22:41:33.533Z,none,none,False,none
